Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2000-01-03,13.244406700134277,13.244406700134277,12.497204642116653,12.497204642116653,62409578
2000-01-04,14.304693222045898,14.304693222045897,13.223355793270285,13.596956077223114,132872110
2000-01-05,14.865092277526855,15.149239566218524,13.504870062100148,13.504870062100148,375789847
2000-01-06,15.488638877868652,15.822775755933494,15.207124116583785,15.207124116583785,219621124
2000-01-07,16.55155372619629,16.727831219770007,15.417597334045865,15.522837314043093,278281260
2000-01-10,16.233211517333984,16.769933555006226,16.064828877077197,16.701528590557295,187897934
2000-01-11,15.18081283569336,16.362127912813282,14.93613033831946,16.204268599808884,175675797
2000-01-12,15.875391960144043,16.0490369,14.846675387933749,15.20712114565617,169586471
2000-01-13,16.409482955932617,16.64890447910707,16.001680246588933,16.10165789357305,239139851
2000-01-14,16.643644332885742,16.925160487128664,16.285829696856794,16.285829696856794,188507616
2000-01-17,16.24636459350586,16.990933977883543,16.15691023323846,16.74625288621064,150255809
2000-01-18,16.533143997192383,16.78308888120552,16.077982821086117,16.259521337372934,141210936
2000-01-19,16.817289352416992,17.09617433154883,16.638382033833224,16.988303142980094,160790093
2000-01-20,16.462106704711914,17.096175176336146,16.341081035671134,16.838338186975967,216069957
2000-01-21,17.17247200012207,17.280343183580975,16.417377932537757,16.454211583803918,239994540
2000-01-24,17.161951065063477,17.46188407379594,16.943578897739716,17.127747179427562,184344232
2000-01-25,16.835708618164062,17.117224814090264,16.746255648683157,17.10406893214973,136584272
2000-01-26,16.835708618164062,16.835708618164062,16.835708618164062,16.835708618164062,0
2000-01-27,17.625003814697266,17.722348891761925,16.980410683182225,17.3119149592382,210269961
2000-01-28,17.803903579711914,17.990704358136934,17.448720248187726,17.674985841226544,164331247
2000-01-31,17.267189025878906,17.68025556972558,17.18299701142281,17.59869473141409,142723553
2000-02-01,17.57764434814453,17.756551651871924,17.259294566430455,17.406629166239707,149956451
2000-02-02,17.898630142211914,18.25381510329089,17.81443951533503,18.043335022240896,139355731
2000-02-03,17.97755241394043,18.074900289780313,17.7012986512372,17.995970643293678,94831223
2000-02-04,18.10910415649414,18.277486759380825,17.98018637989025,18.101212034563165,99528064
2000-02-07,18.080167770385742,18.38799434627013,17.788128253938794,17.94861878054173,114747088
2000-02-08,18.01702308654785,18.253812084410757,17.94598554386325,18.180143365455297,90057597
2000-02-09,18.437978744506836,18.661611824277152,18.143306728179265,18.364310037653617,160165902
2000-02-10,18.71949577331543,19.143085618918537,18.148571307010595,18.353788992179798,151143675
2000-02-11,19.116771697998047,19.679803936368327,18.945757929275818,19.153606751847388,114214724
2000-02-14,18.527433395385742,18.990488057990646,18.416931027737533,18.890510394662638,71806185
2000-02-15,18.1196346282959,18.648463187732812,17.998608935093664,18.522175141206198,113776526
2000-02-16,18.31958770751953,18.616889572820078,18.053858555094994,18.416934211596434,110304203
2000-02-17,18.656354904174805,18.774749409205974,18.28538433064279,18.295907630725516,107425289
2000-02-18,18.38799285888672,18.83526191815476,18.311694366616305,18.78001002567908,70451511
2000-02-21,18.18803596496582,18.522171440063808,17.977555929480058,18.33274081366943,41234633
2000-02-22,17.593429565429688,18.259069235104114,17.49608309136188,18.206449937255798,100723088
2000-02-23,17.35400390625,18.13803920572522,17.222455000813657,18.13803920572522,67665446
2000-02-24,17.71971893310547,17.927566370342536,17.32770042534325,17.517132442179037,79319185
2000-02-25,17.290868759155273,18.043331749973273,17.159319786513567,17.964402085279676,54786600
2000-02-28,17.52765464782715,17.74602677515954,16.31213718357566,17.093541568925033,70386208
2000-02-29,16.35686683654785,18.0407015139713,16.125340200896396,17.780233346092004,139625441
2000-03-01,16.669954299926758,17.35664348902697,15.733323053300246,16.57523898590898,150769883
2000-03-02,15.35183048248291,16.943579746748522,15.338674600601088,16.777826879381053,175562684
2000-03-03,14.125784873962402,15.05452386685013,14.125784873962402,15.05452386685013,64935300
2000-03-06,13.362798690795898,14.936130937597385,12.9970919235825,14.12578633795875,146075956
2000-03-07,12.749776840209961,13.62852770431483,12.62875118793548,13.523287701132105,133888438
2000-03-08,12.25778579711914,13.18126271055693,12.10255762418802,12.991832053380014,101621246
2000-03-09,12.170961380004883,12.755041758266758,11.794729874158476,12.413012733258325,77665531
2000-03-10,11.410605430603027,12.355130950436045,11.292210931435818,12.313034941104208,92389443
2000-03-13,10.692343711853027,12.076244593194076,10.539746749235691,11.571094645979183,150763063
2000-03-14,11.534258842468262,11.550044489874237,10.373991972220903,10.813367357351582,141532996
2000-03-15,12.457735061645508,12.457735061645508,11.365873924225232,11.786832451972113,79982280
2000-03-16,12.357760429382324,13.039187202840752,12.107815583997157,12.602441517395384,147946692
2000-03-17,12.357760429382324,12.357760429382324,12.357760429382324,12.357760429382324,0
2000-03-20,12.357760429382324,12.357760429382324,12.357760429382324,12.357760429382324,0
2000-03-21,12.518250465393066,12.776087423701911,11.976266196117695,12.565607413525727,95762643
2000-03-22,12.807658195495605,13.076019846043042,12.691894897433018,12.891850196102062,69064318
2000-03-23,12.678743362426758,12.933949193553461,12.552455332252698,12.905007659559983,60024739
2000-03-24,12.660326957702637,12.783982410153413,12.505098793879547,12.586658234862545,36941526
2000-03-27,13.673256874084473,13.673256874084473,12.786613758986721,12.786613758986721,58001578
2000-03-28,14.767748832702637,14.767748832702637,13.844270658051522,13.844270658051522,98405624
2000-03-29,14.275753021240234,15.254480203720494,14.154727360027877,14.986119932714116,143934962
2000-03-30,15.417596817016602,15.417596817016602,13.591690604393587,14.154722721569586,240432206
2000-03-31,16.651538848876953,16.651538848876953,14.73880996066016,15.62808292101932,275945423
2000-04-03,17.290868759155273,17.559230462439217,16.7383611063001,17.240880627435995,299036394
2000-04-04,15.90959358215332,17.154052431843994,15.90959358215332,17.154052431843994,189486468
2000-04-05,15.904337882995605,16.417380723130936,14.64146179404265,15.964849316402285,352720260
2000-04-06,17.565059661865234,17.581216095175172,16.29406293220062,16.318298301444013,227418526
2000-04-07,18.970693588256836,18.970693588256836,17.76163115789833,17.76163115789833,163657523
2000-04-10,19.633119583129883,20.465190963394537,19.361147454366822,19.921248144425316,309647520
2000-04-11,19.051471710205078,19.334214221983828,18.66101728584895,19.280357546416926,136676715
2000-04-12,18.200557708740234,19.38807792776876,18.009370598780222,19.226510707607822,241770257
2000-04-13,16.74645233154297,17.831645084363647,16.74645233154297,17.831645084363647,3153974
2000-04-14,16.74645233154297,16.74645233154297,16.74645233154297,16.74645233154297,0
2000-04-17,16.070560455322266,16.199814790281522,15.408133786852156,15.408133786852156,223113571
2000-04-18,16.159423828125,16.636046515701075,15.833594995371412,16.000548160376027,122899571
2000-04-19,16.956483840942383,17.451957258601386,16.323680056225918,16.571416765055417,228183965
2000-04-20,18.18978500366211,18.313653382418234,16.654895161612433,16.85685416207201,271517327
2000-04-21,18.18978500366211,18.18978500366211,18.18978500366211,18.18978500366211,0
2000-04-24,18.146697998046875,19.420387472426487,17.39541032082721,18.63409251781503,246733265
2000-04-25,17.8828067779541,18.28403179462005,16.78414925583874,17.35771338431425,221403241
2000-04-26,19.277671813964844,19.315370635083077,18.310960164332144,18.310960164332144,238053151
2000-04-27,18.615243911743164,19.711208383926216,18.219403439224624,19.43115878406041,413796521
2000-04-28,18.582929611206055,18.951841711065114,18.32711395842248,18.714875466127452,188028343
2000-05-01,18.582929611206055,18.582929611206055,18.582929611206055,18.582929611206055,0
2000-05-02,17.726625442504883,19.099948168571018,17.516588932255306,18.741807902698525,230017702
2000-05-03,17.664691925048828,17.979747396096364,16.652202487224226,17.610835231571524,192704191
2000-05-04,18.16016387939453,18.469834829703128,17.826258999608786,17.826258999608786,158631859
2000-05-05,18.060531616210938,18.39443794839948,17.67007704863603,18.230177760926985,156073814
2000-05-08,17.44926643371582,18.149391876487126,17.357712364861786,17.826257499379377,82504670
2000-05-09,17.68354034423828,17.872035883721356,17.14767504939566,17.314628200407615,85940035
2000-05-10,17.516586303710938,18.036293701891175,17.411567345066846,17.772400535438447,93165917
2000-05-11,17.05881118774414,17.45195719607612,16.910707470855968,17.45195719607612,90033846
2000-05-12,17.013038635253906,17.368485938063287,16.873013809429874,17.212304678212835,57913070
2000-05-15,17.20691680908203,17.486966429617976,16.506791319185304,16.80569178897437,81188494
2000-05-16,17.093820571899414,17.336171374261113,16.964566235217085,17.233845384026825,43882418
2000-05-17,17.17190933227539,17.68623220618047,17.031884535330548,17.28231280748347,109270328
2000-05-18,16.70067024230957,17.220377603258335,16.539103067833754,17.126130564332993,75382294
2000-05-19,16.996877670288086,17.182678769897578,16.547181984847565,16.58757233986805,111574963
2000-05-22,16.827234268188477,17.06689209014974,16.641431700139453,16.8568541543453,43662227
2000-05-23,16.951099395751953,17.01841809059165,16.61450016732707,16.819152106922,58389850
2000-05-24,16.8433895111084,17.120747573635125,16.695285775111998,16.891860243196465,56605367
2000-05-25,16.84608268737793,17.115361818202373,16.754527178703768,16.81915434272845,36653287
2000-05-26,17.04265594482422,17.12613251964155,16.749142882342227,16.953794851851146,49082689
2000-05-29,18.281335830688477,18.712182101294836,17.126130265623836,17.15305860708568,165326988
2000-05-30,18.515613555908203,18.62601704925689,18.154780310701263,18.35135336665369,79692753
2000-05-31,18.520998001098633,19.21573752539589,18.42405653180554,18.90337360573818,118366163
2000-06-01,18.267871856689453,18.62870500459616,18.10361171172841,18.424053067876056,75363108
2000-06-02,18.173629760742188,18.63409602421468,17.993211699204096,18.472528813272966,81875438
2000-06-05,18.267871856689453,18.94914779930039,18.1170751627959,18.187088273171337,151857297
2000-06-06,18.246334075927734,18.46445095730914,18.10092330119245,18.20324929537232,54887782
2000-06-07,18.200557708740234,18.547927519797657,18.109003621975663,18.305576689556254,52545769
2000-06-08,18.35673713684082,18.58023851411707,18.216712333571497,18.30557342568189,64426688
2000-06-09,18.375587463378906,18.994929353505366,18.25979802074708,18.413286284768017,172161391
