Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2000-01-03,6.877012252807617,6.877012252807617,6.715200354116378,6.715200354116378,665180
2000-01-04,7.030733585357666,7.421105237272964,6.917465638492307,7.362448952609126,3374200
2000-01-05,6.753629684448242,7.034777971686754,6.674746440872534,6.8770114845353385,3196400
2000-01-06,6.8082404136657715,6.877010550029256,6.686881712591294,6.796104234926402,1700520
2000-01-07,6.810263156890869,6.917464146948064,6.559454952985417,6.559454952985417,1702880
2000-01-10,6.711154460906982,7.261315647106451,6.67474668996261,6.994325841234341,2008680
2000-01-11,6.610021591186523,6.792060436431521,6.3511222002302645,6.735425700366468,2915680
2000-01-12,6.692950248718262,6.79408276938697,6.565523056633318,6.624180103800344,1719040
2000-01-13,6.678791522979736,6.8729657706647265,6.674746129705482,6.8729657706647265,965520
2000-01-14,6.692950248718262,6.796105080305187,6.634293201551236,6.796105080305187,1163040
2000-01-17,7.228951930999756,7.228951930999756,6.95993909235099,7.038822324261592,2748080
2000-01-18,6.703063488006592,7.228953069536146,6.65654262010627,7.228953069536146,5113040
2000-01-19,7.241088390350342,7.241088390350342,6.95791779289234,6.95791779289234,6996360
2000-01-20,7.224906921386719,7.4757151196591405,7.11972901606673,7.4757151196591405,5381960
2000-01-21,7.611232757568359,7.766976912261976,6.96196147070801,7.11972870764351,9446580
2000-01-24,8.112852096557617,8.220052336955568,7.807431408192874,8.042058858975189,8987320
2000-01-25,8.76212215423584,8.76212215423584,8.050149065335372,8.050149065335372,5805820
2000-01-26,8.76212215423584,8.76212215423584,8.76212215423584,8.76212215423584,0
2000-01-27,9.2920560836792,9.46398183846936,8.95022842825583,9.06147405101421,11271640
2000-01-28,9.219242095947266,9.425551784664211,9.061474819496665,9.30419305346836,9583300
2000-01-31,9.617703437805176,9.95750879994721,9.30823814326081,9.30823814326081,12747600
2000-02-01,9.747152328491211,9.87053413050425,9.506457200544078,9.54691036422408,7815580
2000-02-02,9.870534896850586,10.527896350053277,9.66826983432668,10.52587403892323,6876640
2000-02-03,9.140357971191406,10.113253207524012,9.081701688988558,9.870534976227438,5693740
2000-02-04,9.261714935302734,9.38509671408582,8.79852788011304,9.302168091366337,5314080
2000-02-07,9.979755401611328,10.004026986227482,9.304190252420232,9.50645525790763,7780700
2000-02-08,10.143592834472656,10.26697387010946,9.712768050533148,10.11325276753806,6104160
2000-02-09,10.214383125305176,10.55823380067101,9.955484156361388,10.315515631496316,6344660
2000-02-10,10.18404483795166,10.59868880279249,10.042459921896661,10.11325237992416,4201720
2000-02-11,9.389143943786621,10.477330209163362,9.37094082865953,10.319563705421972,5296460
2000-02-14,9.443754196166992,9.50645663471793,8.905729234512108,9.50645663471793,5050880
2000-02-15,9.207106590270996,9.506458817904774,9.105974049654987,9.46600564734236,3881740
2000-02-16,9.945369720458984,9.945369720458984,9.304190038185766,9.906939648069969,1412000
2000-02-17,10.129436492919922,10.424743351249873,10.038417044371617,10.424743351249873,4683200
2000-02-18,9.813899040222168,10.234609888198426,9.668267976286625,10.153704341685215,2375540
2000-02-21,9.552978515625,10.032346482971741,9.5105030389849,9.84019529676749,2209440
2000-02-22,8.80055046081543,9.708720717419121,8.790437364384077,9.548931170432446,3496120
2000-02-23,8.877410888671875,9.502409780949172,8.798527660684021,9.142378321279578,2690160
2000-02-24,9.182833671569824,9.304192394166101,8.717623434597567,8.980568619522735,1757840
2000-02-25,9.182833671569824,9.466004281487784,8.980568619522735,9.302170083140805,2530640
2000-02-28,9.205082893371582,9.30419311605959,8.89966298057874,9.298125410932977,1714420
2000-02-29,8.770211219787598,9.668267613322527,8.474904481520053,9.223284423675926,5173760
2000-03-01,9.47207260131836,9.47207260131836,8.818755815003641,8.818755815003641,641880
2000-03-02,10.23056411743164,10.23056411743164,10.113250046533572,10.113250046533572,798720
2000-03-03,11.049739837646484,11.049739837646484,11.049739837646484,11.049739837646484,1285880
2000-03-06,10.762520790100098,11.93363536067422,10.315515311769241,11.931613050108185,4072820
2000-03-07,10.444964408874512,10.83735900014323,10.315514933165971,10.72004493054503,3248240
2000-03-08,11.005241394042969,11.28234429787049,10.598688981028282,10.720047702996265,4009540
2000-03-09,10.90613079071045,11.326842452148611,10.153705352492059,10.928380068979957,2679580
2000-03-10,10.281131744384766,10.639140164981884,10.034368163300337,10.568347713808407,2936660
2000-03-13,10.920289993286133,11.104351151253272,10.11325213353489,10.11325213353489,4159640
2000-03-14,10.736226081848145,11.326839484616306,10.355967683107993,11.144800684267375,3564040
2000-03-15,10.511713981628418,10.922311750529815,9.991892910042555,10.922311750529815,1655720
2000-03-16,10.394396781921387,10.598684835613842,10.31753587656128,10.598684835613842,2649280
2000-03-17,10.394396781921387,10.394396781921387,10.394396781921387,10.394396781921387,0
2000-03-20,10.394396781921387,10.394396781921387,10.394396781921387,10.394396781921387,0
2000-03-21,10.347881317138672,10.517784012824421,9.97975893841622,10.517784012824421,3202220
2000-03-22,10.56430435180664,10.720048545912325,10.277088327161351,10.50767037997912,1522600
2000-03-23,11.343025207519531,11.409772277700633,10.446990908478156,10.446990908478156,5076880
2000-03-24,11.059849739074707,11.235820064716608,10.699818302994112,11.12861986668805,2343080
2000-03-27,10.991083145141602,11.245936775539517,10.77061420381533,11.124578050889072,1222620
2000-03-28,11.128622055053711,11.26616233732673,10.843428393312863,10.861632276895463,1967280
2000-03-29,10.736226081848145,11.64844085084628,10.64116128926818,11.165027646294872,1969600
2000-03-30,10.620939254760742,10.76050265697108,10.153707403061961,10.376198687529946,1907360
2000-03-31,10.40451431274414,10.517783023069056,10.194159238683532,10.23461163304675,1487200
2000-04-03,9.99796199798584,11.043671989967354,9.71479060477438,10.515760830414232,3371760
